N,P,K,temperature,humidity,ph,rainfall,label
100.0,10.0,53.0,24.54356968,84.60808277,6.211748957,42.00660251,watermelon
1.0,30.0,10.0,11.89925671,91.34663797,7.291405641,103.5771468,orange
89.0,47.0,38.0,25.52468965,72.24850829,6.002524871,151.8869972,jute
25.913897926753457,32.20419304089707,28.22759153916582,28.120975635488875,59.63503832738684,6.549775237268327,60.168905683342025,millet
44.524077165052354,28.64112664859084,32.03090306077014,25.53360779857494,73.00465854434383,5.761735482382603,53.84954891832142,millet
29.0,11.0,5.0,23.13338811,91.94670335,7.639788459,104.4224145,orange
33.0,77.0,21.0,30.32992227,65.62971858,7.01285529,71.64631281,blackgram
104.17098046434005,55.81711978277385,135.65817812596782,18.360093980154783,70.47434489988385,5.755899399511454,88.27094933134062,potato
66.0,69.0,47.0,23.69212243,93.61055571,6.912299695,87.53393983,papaya
64.70842615816576,48.534219170191044,41.211496008342515,15.20081710950586,54.49180340307716,6.683740638204081,46.814266201139716,mustard
60.0,59.0,22.0,31.86847286,66.74217464,7.191522601,74.22238583,blackgram
29.0,21.0,45.0,23.40981539,93.13277,6.749260456,105.2240743,pomegranate
40.0,17.0,15.0,21.35093384,90.9492967,7.871063004,107.0862095,orange
63.0,35.0,16.0,22.02720976,65.35549924,6.272417541,83.73280082,maize
33.0,23.0,45.0,20.00218987,85.83618191,7.116538883,112.337046,pomegranate
112.18788733591298,62.70700903395458,37.97945478885472,20.07043197513334,59.10137560247336,7.280485568865577,56.44585060787403,wheat
49.0,71.0,76.0,19.71098332,17.63879418,6.613072145,85.57925437,chickpea
33.0,59.0,22.0,22.64236876,21.59396123,5.946999529,122.3886015,kidneybeans
72.3921612119615,34.27636348362013,35.29864212308576,22.065117928603765,62.34763555153931,6.782393174230245,48.423378344896214,mustard
9.0,29.0,34.0,29.38471637,45.88744691,5.72742254,100.8124659,mango
34.0,60.0,25.0,29.78416743,85.16906976,6.79385576,40.77872823,mungbean
16.0,143.0,204.0,23.71475278,91.53331177,5.631333387000001,121.8961665,apple
3.0,28.0,33.0,30.33723921,48.88704844,5.755049971,94.42850522,mango
12.0,71.0,19.0,24.91079638,60.71367427,7.142611056000002,42.19740397,lentil
72.64432549254698,44.081296632702696,31.22441963784327,22.172890160973182,47.837229421095806,6.638961887629737,47.53165238037981,mustard
8.0,59.0,18.0,29.50523036,35.72032498,6.216814453,187.8961851,pigeonpeas
52.336879620543,15.822405386748969,30.758277477278472,24.639589884713068,64.29309632635731,6.140579283016633,82.46934144904323,millet
19.0,79.0,19.0,20.06003985,67.76252583,6.677262562,42.89509057,lentil
106.0,20.0,51.0,29.73019662,90.97015715,6.342573112,20.49035619,muskmelon
118.0,18.0,52.0,28.04943594,90.83130708,6.562832807,20.76223014,muskmelon
113.0,21.0,33.0,26.02241444,55.83288958,7.277422737999999,176.90209240000004,coffee
95.0,16.0,55.0,25.26931156,87.55055105,6.612847999,40.12650421,watermelon
31.0,53.0,16.0,28.7420098,85.81675947,6.452006451,48.54598575,mungbean
67.0,59.0,41.0,21.94766735,80.97384195,6.012632591,213.3560921,rice
31.0,79.0,25.0,23.18864385,22.3104551,5.902033406,63.38208822,kidneybeans
86.0,18.0,45.0,28.96586565,90.71832938,6.566759102000001,22.25838137,muskmelon
13.0,126.0,204.0,23.1094265,92.79630809,6.3831802710000005,108.183792,apple
78.0,50.0,43.0,25.12417673,85.72530641,6.348441469,159.5718087,jute
103.25894604634448,68.53339751671324,126.29233926219105,20.182888630910938,71.39179413629272,5.798178726538032,114.16064697031948,potato
8.0,72.0,17.0,20.57341244,19.7520218,5.711439256,87.87869161,kidneybeans
26.0,73.0,21.0,31.33170829,57.97429171,4.946263888,161.7820226,pigeonpeas
37.0,73.0,21.0,29.50304807,63.46513414,5.560224582999999,189.5208915,pigeonpeas
39.0,71.0,84.0,20.28155898,16.39535215,8.140825437,82.52339655,chickpea
101.0,87.0,54.0,29.07311132,76.50045221,6.376756632999999,100.1692639,banana
104.0,25.0,55.0,29.81196601,90.36881284,6.123802502,22.68766503,muskmelon
104.93126664489526,54.417368698745015,44.706537651876616,23.628512517647657,51.34761597108484,6.460062252214083,60.50215030940483,wheat
23.0,23.0,27.0,34.72413192,51.4271781,5.161148592,97.31258083,mango
102.0,73.0,54.0,26.4020227,84.41007614,5.720726906,111.0162259,banana
78.0,40.0,38.0,26.46428311,83.85642678,7.549873681,248.2256491,rice
11.0,36.0,33.0,35.99009679,52.22780489,5.978634285,95.3713484,mango
18.0,20.0,26.0,31.66524687,51.98594645,5.435840509,89.98024312,mango
8.0,37.0,33.0,28.07802689,54.9640534,6.128167757000001,97.45373619,mango
106.21190824562947,61.33161766570445,157.699554940715,17.48211810017754,73.96156905429679,5.605216736480198,101.39464962529588,potato
22.0,144.0,196.0,21.91191314,91.68748063,6.4992268210000015,117.0761277,apple
55.0,77.0,22.0,31.4345059,62.99303471,7.76061831,64.77651469,blackgram
118.0,13.0,54.0,24.41311871,89.81574032,6.039584629,44.07843475,watermelon
92.0,81.0,52.0,28.0106804,76.52808057,5.891413895,103.7040783,banana
34.0,29.0,8.0,31.87859192,91.15248149,6.450640306,105.3437825,orange
64.0,53.0,38.0,26.24347471,78.51063754,6.855362875,183.4065252,jute
60.0,38.0,17.0,18.41932981,64.23580251,6.474476516,76.41312437,maize
18.0,26.0,31.0,32.611261400000004,47.74916499,5.418475257000001,91.10190759,mango
38.01047099053162,33.0816006394183,24.269264523903882,20.838952742560938,55.850190341434704,6.10149586459783,74.7089916061452,millet
63.90297827896859,30.98151818944109,35.4160660222175,20.850128236422226,51.06478041995036,6.898679995860623,48.01107339191742,mustard
12.0,80.0,19.0,21.91041045,65.21662467,5.962001484,36.10211371,lentil
38.0,36.0,21.0,28.02952623,84.8845732,6.5563729660000005,36.12042927,mungbean
31.0,5.0,14.0,17.66545409,91.69865887,6.583411671,110.6857506,orange
11.0,74.0,17.0,21.36383757,69.92375891,6.633864582,46.6352865,lentil
83.0,7.0,45.0,29.08417927,90.73891887,6.704104127000001,25.33014238,muskmelon
96.0,13.0,55.0,29.5275305,94.57459443,6.700337732,21.13545688,muskmelon
93.25039868926879,53.613622043692374,119.78422513787679,19.431122481669366,76.68714854381625,5.9827414362721525,110.54050176170813,potato
95.0,7.0,45.0,27.30008597,90.80015308,6.031665834,25.09484511,muskmelon
13.0,75.0,20.0,30.55992394,35.29006485,6.979540061,178.8998611,pigeonpeas
76.0,54.0,45.0,24.29496635,77.62976013,6.176618831,184.9800516,jute
36.0,38.0,15.0,28.36363858,87.59810657,6.3206620120000006,57.99524359,mungbean
91.0,7.0,53.0,25.13735887,89.28272716,6.457216535,43.52897517,watermelon
43.19750361402113,26.386727637829317,23.62563883111872,21.217940597428278,66.27885113597921,6.248628755942421,60.130960811413594,millet
103.0,17.0,51.0,25.11189154,80.02621335,6.209888345,44.20656987,watermelon
6.0,18.0,37.0,19.65690085,89.93701023,5.937649577999999,108.0458926,pomegranate
24.0,42.0,23.0,28.22471276,82.35916228,6.428054409,44.01206619,mungbean
53.0,67.0,17.0,31.77681682,69.01852894,7.296972161,61.46892873,blackgram
99.0,19.0,33.0,27.536454700000004,55.51673151,6.273741983,130.6377143,coffee
89.0,58.0,35.0,23.98651719,82.09053379,6.096838784,167.0576456,jute
37.0,30.0,34.0,27.53907547,53.63549533,6.797779227,99.35408185,mango
95.62459375310085,50.972194767070405,45.4367819914774,19.88503652779284,45.930084108615084,6.438273349958236,78.13029822165139,wheat
97.0,25.0,50.0,26.22005978,80.90127035,6.093814669,49.08553937,watermelon
37.0,77.0,20.0,25.93381964,68.70533022,7.080506001,51.02372773,lentil
70.0,47.0,17.0,24.612911800000006,70.4162444,6.600827017,104.1626147,maize
6.0,7.0,7.0,27.68167318,94.47316879,7.199106204,113.9995146,orange
5.0,65.0,19.0,18.28072173,68.10365387,6.978361689,48.80253285,lentil
47.96838148644653,28.97889226485043,27.103538866907805,25.229455970785537,50.57488258995244,5.9570791423983085,47.27662399655458,millet
2.0,36.0,31.0,30.90225239,49.95955487,5.73171945,91.77522598,mango
76.0,44.0,45.0,25.4879684,84.48235878,6.740947635,168.7848886,jute
17.0,18.0,43.0,24.4880844,90.83687246,5.843005428,103.1969341,pomegranate
74.0,55.0,19.0,18.05033737,62.89366992,6.28886807,84.23613484,maize
43.0,68.0,20.0,29.57812712,66.17587668,7.497469256,69.43895491,blackgram
93.09234608514672,61.623384166810396,139.64084139801315,20.315096131945033,60.003565710758565,5.967498073756516,89.81628180992405,potato
81.32044991771315,56.52403018054147,132.86648602029854,20.09466994084077,81.64909690042509,5.814658021097711,96.43811812284484,potato
60.167091906367695,31.292945859690647,39.101415939202866,19.83205427487661,69.96772140297426,6.653237626558278,40.34194430881837,mustard
25.0,76.0,17.0,31.74105409,68.63525428,7.241148507,62.3061735,blackgram
4.0,67.0,25.0,23.78709569,24.35679348,5.948164454,119.6404412,kidneybeans
52.0,56.0,85.0,20.118744600000007,14.44228303,6.81712422,88.68168643,chickpea
20.0,68.0,17.0,30.11873003,60.11680815,6.578714842999999,71.72980375,blackgram
116.0,71.0,47.0,27.57278064,82.0638878,6.435785799,91.34276507,banana
22.0,23.0,44.0,20.13037175,89.31505137,6.1438746910000015,107.3416913,pomegranate
3.0,27.0,44.0,24.56811204,92.03009222,6.591302797000001,110.9633894,pomegranate
76.0,49.0,42.0,24.958779,84.47963372,5.206373153,196.95600080000003,rice
7.0,141.0,195.0,23.8812458,93.45067555,5.514253142,104.9116663,apple
24.269147284991988,36.53249171822512,36.48028839428789,27.257946348525095,68.53552519655527,5.632246163365431,72.20619453704434,millet
96.0,86.0,51.0,29.90888522,76.98740841,6.257369799,91.99964712,banana
22.0,9.0,44.0,24.72235539,88.87651295,5.744361602000001,112.1926517,pomegranate
33.0,59.0,19.0,23.19305333,62.74710773,7.641024177,49.55213308,lentil
87.0,14.0,48.0,29.69238699,92.58862544,6.606033244,29.1102594,muskmelon
91.0,21.0,50.0,24.33528185,81.44030363,6.762030215,48.32113628,watermelon
78.0,42.0,42.0,20.13017482,81.60487287,7.628472891,262.7173405,rice
41.79747780601509,32.57289900198344,22.925761253041184,24.24731925880351,64.78875394432859,6.381250018150435,63.393557806101,millet
25.0,22.0,25.0,33.56150184,45.53556603,5.977413802999999,95.70525913,mango
107.46171954660636,59.734984217009625,123.3072485017783,20.98880045834142,70.47621246679994,6.163929309993755,107.6540439299233,potato
41.448172469629654,39.96755528728722,29.52215165252571,24.210156489339543,60.61020073807231,6.107650776498043,63.71093922478489,millet
22.0,64.0,82.0,19.48974337,17.17260319,6.4740245000000005,87.51312796,chickpea
104.96895147105346,45.46957202237881,43.550555425169826,18.968155681014267,55.57080555722254,6.957780856951318,67.37701712921427,wheat
52.0,63.0,19.0,29.58949031,68.32176769,6.928898659,67.53021213,blackgram
1.0,76.0,17.0,28.43430726,52.10010827,6.012719118,147.0414824,pigeonpeas
21.0,26.0,27.0,27.00315545,47.67525434,5.6995869720000005,95.85118326,mango
40.0,16.0,35.0,31.89356292,49.02450149,6.4841522000000005,89.59371481,mango
36.0,24.0,41.0,24.94467632,94.25702672,7.009180374,103.8799347,pomegranate
58.0,61.0,15.0,30.94908189,64.23364112,7.402891666,62.78730907,blackgram
81.0,34.0,30.0,25.17787724,62.26244581,6.6477659970000005,135.0119649,coffee
2.0,61.0,20.0,22.13974653,23.02251117,5.95561668,76.64128258,kidneybeans
33.0,134.0,205.0,21.0365275,94.33919546,6.08551916,114.7412734,apple
77.82217014448858,57.07906235398739,30.39762874355379,16.58688508314503,49.56424399596118,5.811342199949084,62.05108323096867,wheat
25.0,60.0,22.0,21.63149148,21.17919701,5.887263027,134.3649948,kidneybeans
63.0,43.0,17.0,19.28889933,65.47050802,6.807487794,71.3195307,maize
102.0,28.0,54.0,25.15623099,80.27525115,6.862157042000001,55.49541453,watermelon
84.0,21.0,55.0,28.47090661,94.79453182,6.494251024,21.08484101,muskmelon
23.0,39.0,22.0,29.25649321,81.97952224,6.86483915,42.02483277,mungbean
83.0,21.0,28.0,25.5674832,60.49244602,7.466900682999999,190.2257843,coffee
82.0,46.0,41.0,23.325013100000003,79.79609448,6.581693772,187.3096148,jute
60.0,36.0,43.0,23.43121862,83.06310136,5.286203711000001,219.9048349,rice
80.07720926652354,61.50813773895736,34.70570828185289,19.238794362826873,46.372940485158765,7.202517123685776,49.52046920310735,wheat
32.0,56.0,18.0,20.0467711,65.84395319,7.135251532000001,46.05333124,lentil
25.0,17.0,40.0,18.91251245,87.74938524,6.608023872,111.28005159999998,pomegranate
29.0,132.0,204.0,23.08950736,90.22507299,6.0967531,108.2166601,apple
95.0,12.0,51.0,25.76484262,84.17269959999999,6.681606702000001,44.22066914,watermelon
120.0,7.0,47.0,24.24782473,83.03687902,6.653867608,54.76576239999999,watermelon
3.0,60.0,19.0,25.74679443,40.7192594,4.820788186000001,100.7791633,pigeonpeas
105.0,88.0,54.0,25.78749808,84.51194224,6.020445317,114.2005455,banana
33.0,75.0,21.0,33.04687968,68.93875631,6.690655045,62.30278274,blackgram
22.0,60.0,24.0,18.78226261,20.24768314,5.630664753,104.2570723,kidneybeans
17.0,52.0,17.0,27.88352946,86.45147631,6.364967184,44.64407105,mungbean
100.07670184963692,55.465669747568,46.50289695071168,17.656380464242147,52.995053972921944,6.622282695969555,76.08832423048281,wheat
19.0,78.0,16.0,20.65375833,23.10538637,5.967533236,67.71768947,kidneybeans
88.0,35.0,40.0,23.57943626,83.58760316,5.85393208,291.2986618000001,rice
27.0,62.0,24.0,28.63005477,66.770943,7.353876754,62.2737345,blackgram
95.0,55.0,42.0,26.79533926,82.1480873,5.950660556,193.3473987,rice
108.0,92.0,53.0,27.40053601,82.96221306,6.276800323,104.9378,banana
36.50033359741272,25.138485377913714,27.41027812369171,21.92273706037843,58.55303946803049,6.162820914849814,64.59772882178306,millet
28.0,6.0,40.0,22.10621387,91.34039616,6.769855664,106.8704803,pomegranate
33.0,60.0,15.0,28.95172351,81.67085323,6.510840928,56.51103293,mungbean
38.0,55.0,19.0,33.18184225,38.23184742,5.864623352000001,198.8298806,pigeonpeas
114.0,94.0,53.0,26.33544853,76.8532006,6.190757458999999,118.6858263,banana
20.0,40.0,15.0,29.57329479,88.07505524,7.199495367999999,45.04467075,mungbean
26.0,68.0,24.0,28.04849594,64.07691942,7.504930973,37.15824966,lentil
116.0,23.0,25.0,23.4123707,52.26994674,6.869720196,139.3670753,coffee
73.29176132582414,49.06692958148409,38.70203569746018,17.92044447942389,39.96060491888764,6.9557851770925305,60.730197252148564,mustard
1.0,35.0,34.0,30.79375683,46.69536813,6.27339822,92.21318555,mango
120.0,24.0,47.0,26.98603693,89.4138489,6.260838965,58.54876687,watermelon
35.0,64.0,78.0,17.92845928,14.27327988,7.496645259,85.37378769,chickpea
31.0,8.0,7.0,34.51465139,93.63812684,7.163245982,103.5684926,orange
116.0,5.0,54.0,25.37601283,80.99313508,6.65398725,57.23028471,watermelon
36.0,65.0,16.0,25.71269843,64.1123333,7.692013657,50.17067771,lentil
13.0,23.0,6.0,23.96147583,90.26408017,7.365338111,102.6958703,orange
26.0,64.0,22.0,25.95058595,40.58227261,5.16516459,109.1821183,pigeonpeas
94.0,54.0,17.0,23.39128187,61.74427165,5.871647806,107.3198135,maize
98.0,43.0,35.0,25.40785911,76.44048625,7.319952206,188.6372826,jute
95.0,74.0,50.0,25.90113128,80.47152737,6.002481605,110.10323,banana
72.0,41.0,36.0,26.50838667,86.84264005,6.065898282999999,152.9801697,jute
13.0,7.0,43.0,18.20230419,91.12282162,7.013481515,109.66239740000002,pomegranate
29.0,121.0,196.0,22.84852833,94.32130209,6.079497202000001,123.5977843,apple
48.0,61.0,21.0,30.28496619,61.69295127,6.628264883,65.62859526,blackgram
91.5656870613854,57.4123787386689,46.07175376394614,18.063011524898275,54.01210770754757,7.1021564903303025,66.55065418370273,wheat
27.0,60.0,17.0,26.41768321,63.64698302,7.026795358999999,64.42177127,blackgram
104.86125954092192,57.003942802767014,29.912928365319637,18.932722696794013,59.498567221814625,6.83463591498916,87.18747313934415,wheat
9.0,35.0,20.0,27.41503453,80.98004661,6.91380932,40.53173216,mungbean
35.0,52.0,19.0,27.10606808,89.89593328,6.698574085,37.45680611,mungbean
87.0,28.0,30.0,25.60153969,68.66257977,6.536676653,168.8383605,coffee
84.80753319498365,54.722305842358054,33.817398283699426,20.045858913884892,72.40921580418018,7.000366875049752,66.31273753525872,wheat
91.0,35.0,39.0,23.79391957,80.41817957,6.970859754,206.2611855,rice
75.0,49.0,15.0,21.53574127,71.50905983,5.918263801,102.4852929,maize
31.0,130.0,198.0,21.80129837,92.73446667,5.554823557000001,120.05866709999998,apple
115.0,18.0,53.0,29.17052093,94.19790371,6.0124803510000016,22.06994464,muskmelon
58.55686654590074,47.16465641828424,37.06272728929931,24.981288382920297,54.575034775859635,6.401165664095872,32.967991446108556,mustard
117.0,76.0,47.0,25.56202173,77.38229006,6.119216009,93.10247183,banana
99.0,92.0,47.0,28.127950899999995,77.48247073,6.3239336470000005,103.5045395,banana
24.0,55.0,78.0,17.30287885,15.15405941,6.64919573,75.57790384,chickpea
79.0,59.0,17.0,20.37999665,63.73849998,6.644205485,108.5054416,maize
80.0,16.0,46.0,25.50405534,81.40297428,6.940236218,48.47833278,watermelon
113.0,85.0,45.0,27.94972463,76.63713353,6.037430836,109.0921631,banana
38.0,62.0,25.0,32.7477393,67.77954584,7.453975408,63.37784443,blackgram
101.46411777574434,47.874047080022144,149.93728795198646,9.454372138109774,88.74565543554445,5.822801617423723,96.95149799521306,potato
35.0,72.0,21.0,34.03619494,64.28791388,7.741418772,66.85510868,blackgram
90.0,52.0,25.0,25.97482359,69.36385721,6.822586546,103.2234212,maize
25.0,70.0,16.0,19.63474332,18.90705639,5.759237003,106.3598183,kidneybeans
11.0,72.0,22.0,29.37735586,44.82294584,6.842744374,172.40168,pigeonpeas
44.44984007520528,28.838043244321693,20.62085514782006,23.638856508139206,66.1743440958844,6.892520058477053,60.84730265720543,millet
65.72305052352995,28.800760291836305,39.17322654539466,22.810883399676257,71.45234851863633,6.367086793661455,37.57515767461616,mustard
99.58013811403646,62.28692312579924,119.85411546911095,14.115955572837283,83.3056369110631,5.76663218159539,89.67234552588081,potato
38.92786266661666,31.761347592999776,27.649451105737068,22.132051914796644,62.53572572651407,6.262360310611904,71.06389109153724,millet
119.98569333355093,67.87457918781267,133.65701070656797,18.673355455679918,78.58440041909915,5.970694923755582,85.34187817750525,potato
31.0,58.0,15.0,27.11026483,84.96771717,7.121571293,51.52617423,mungbean
25.0,132.0,198.0,22.31944084,90.85174383,5.732757516,100.1173443,apple
14.0,29.0,32.0,35.63627319,48.97047762,6.942520105,97.51952041,mango
31.0,56.0,23.0,31.46846241,35.39454002,5.661826398,174.5723999,pigeonpeas
77.0,58.0,19.0,22.8056033,56.50768935,5.791649933,101.5952794,maize
95.0,23.0,45.0,27.82424457,90.56698742,6.266208727,21.19014526,muskmelon
97.0,12.0,47.0,25.28784623,89.63667876,6.765094963999998,58.28697664,watermelon
85.0,38.0,41.0,21.58711777,82.7883708,6.2490506560000005,276.65524589999995,rice
44.0,60.0,55.0,34.2804607,90.55561637,6.825371185,98.54047745,papaya
20.0,30.0,27.0,27.81005614,51.59445462,4.74910393,95.89898581,mango
42.305104709363945,37.21357442614367,35.196781972469516,18.62610716022855,63.77175387048707,6.600517408725235,40.12797078805073,mustard
27.0,40.0,24.0,27.84026517,89.99615558,7.063022095,52.84626009,mungbean
50.0,47.0,48.0,24.63676897,90.61964344,6.712772332999999,218.2299187,papaya
34.0,60.0,16.0,31.35730791,64.24992106,7.322555222999999,63.85668948,blackgram
103.6936212267047,55.861692399197025,146.10447624789657,19.5685064641065,81.6331555977479,5.443720474291146,90.67979909876529,potato
89.84616999541062,49.559802227372074,56.977249576101066,20.572978869606057,52.11419162931565,7.267112824663923,61.773335713342036,wheat
40.0,16.0,35.0,34.16438906,54.16482251,4.954739564,98.33351125,mango
121.24960762762612,62.675654319896196,157.01410649366224,21.482480362135558,78.38345472031416,5.528827707560563,78.80078449112165,potato
31.0,68.0,45.0,42.92325255,90.07600528,6.938313356,196.2408242,papaya
117.0,86.0,53.0,25.19640218,83.55829874,5.703381727999999,115.8586081,banana
51.10833634450374,42.62043131040106,28.823770950907573,20.18988816979022,46.8888323816597,6.147321618312544,51.29529584221811,mustard
53.0,73.0,77.0,19.71359733,18.09665739,7.325451279,73.64476535,chickpea
67.0,60.0,38.0,24.79853023,78.53037059,7.16214284,162.2847429,jute
4.0,59.0,19.0,26.25070298,67.62779652,7.621494566,40.8106299,lentil
79.4779792881205,71.27477952148465,114.6022705088341,16.278899988184264,82.12218183336228,5.892946213068108,96.35631305228077,potato
22.0,67.0,78.0,17.16606398,14.42457525,6.204090835,72.32667516,chickpea
97.0,59.0,43.0,26.35927159,84.04403589,6.2865001760000006,271.35861370000003,rice
33.72081349534208,32.79857989460116,39.69225413681665,21.772588242905854,75.48246996895686,5.992516497421641,62.588177254787794,millet
104.0,18.0,30.0,23.60301571,60.39647474,6.779832611000002,140.9370415,coffee
17.0,64.0,16.0,30.97758716,32.24914235,7.161797643,180.716828,pigeonpeas
57.44121981396125,35.94575152503033,35.96010935511673,18.035034918412546,52.602586815945706,6.578132679000067,43.23225836884218,mustard
0.0,145.0,205.0,21.22503442,90.09877774,5.52078314,113.9760462,apple
43.0,68.0,81.0,17.47809436,17.93253975,6.761599706,78.92060234,chickpea
95.0,39.0,36.0,23.86330467,83.15250801,5.561398642,285.2493645,rice
63.0,47.0,35.0,26.98582182,89.05587886,7.432768147000001,193.8778713,jute
24.0,70.0,16.0,25.17885316,68.93307305,6.54803469,35.03484812,lentil
34.0,34.0,35.0,27.27433181,47.16808054,6.422710539,95.257992,mango
36.0,144.0,196.0,23.65167552,94.50528753,6.496934492,115.3611268,apple
19.0,57.0,23.0,23.6734328,47.2879691,7.342409555,141.12507219999995,pigeonpeas
84.6348477700446,61.7770701730697,109.60215788530121,20.685579660083196,78.67664343037542,5.589402493657973,90.33817388842954,potato
52.010669215643894,35.73183125142307,39.74807075081736,29.699645804685645,69.06980018583947,5.5492930124360775,60.194936427181716,millet
57.140436617516585,35.93461208598607,29.25709451062974,24.29844476551824,58.11327356534343,6.40938635015304,38.50234773151733,mustard
44.0,55.0,25.0,29.6321052,65.91359954,7.42160832,71.16331975,blackgram
26.0,18.0,30.0,32.06097197,51.08494181,6.336234623999999,96.59816497,mango
49.0,72.0,15.0,31.55846339,67.83563765,7.137004749,74.86960831,blackgram
42.459253582472805,30.845317481467223,32.90839690376685,23.329602052884443,70.66571538605245,5.508180162219033,79.68547115964772,millet
82.0,18.0,48.0,29.09588297,94.16748386,6.1590508160000015,26.70581328,muskmelon
91.0,7.0,52.0,25.07803672,83.46230461,6.405054243,56.39962921,watermelon
9.0,11.0,8.0,24.85903405,94.39000473,6.559236744,111.78037340000002,orange
36.0,59.0,46.0,34.28879307,93.61082872,6.721130542999999,127.2509777,papaya
87.02732151510085,71.05727192830022,114.97569985157627,20.197920231646737,65.44203759880999,5.82454880756427,85.61614138425469,potato
24.0,128.0,196.0,22.75088787,90.69489172,5.521466996,110.4317855,apple
52.79503412281705,48.90469617121579,38.640338354817096,16.751046907681005,75.0,6.318576600638536,46.44887833096891,mustard
2.0,24.0,38.0,24.55981624,91.63536236,5.922935513,111.9684622,pomegranate
86.0,40.0,39.0,25.72100868,88.16513579,6.207459637,175.60866969999995,jute
79.0,45.0,20.0,23.80546189,59.24537979,5.715208817000001,89.96220140000001,maize
116.0,28.0,34.0,23.44372334,60.39523266,6.42321105,122.2103248,coffee
83.0,94.0,47.0,27.39872329,81.10523402,6.469370954,112.1355384,banana
113.0,33.0,34.0,26.00373964,62.144510200000006,6.559817161000002,153.477776,coffee
92.0,7.0,48.0,26.27520631,86.63249555,6.956508826,54.38748495,watermelon
40.0,27.0,45.0,21.66024980000001,94.79397419,5.885638185,112.4349689,pomegranate
84.0,39.0,35.0,23.17714381,52.13864034,6.959404135,117.3113562,coffee
102.49225224595733,64.05819224885838,99.37397697363565,17.888333290470474,66.99584703049078,6.547899855229837,81.86741556297473,potato
14.0,8.0,43.0,21.92513945,94.46485312,7.051654924,111.71620159999998,pomegranate
99.31665251534719,68.52384300052282,132.9113498934746,19.272497839205748,81.30392637604567,6.443544738332016,87.75634436417465,potato
106.0,85.0,53.0,27.1994597,78.80860679999998,5.91505509,99.72430835,banana
87.87259595660218,53.21229771739319,57.06426699725013,15.722602015338907,53.949194037725576,6.872746502023398,50.33446629329666,wheat
87.0,60.0,23.0,20.27317074,63.91281869,6.439071996,62.50351892,maize
78.0,35.0,44.0,26.54348085,84.67353597,7.072655622,183.6222657,rice
43.35625955125622,36.988436126743025,39.12789631153471,23.888889608854765,63.32622501004378,6.379010584849143,84.44661324602579,millet
21.0,39.0,20.0,28.14448546,82.1193047,7.064782137999999,46.75690086,mungbean
108.0,22.0,46.0,26.17668721,86.72952049999998,6.121168559,53.33484977,watermelon
113.0,20.0,48.0,27.46583649,94.87679041,6.440584681,27.27899847,muskmelon
112.96936870665546,74.77365860588827,112.62452966211185,19.290124941573207,80.6446271279293,5.4006301139326665,93.5915109648779,potato
112.32853756562835,61.61746599228819,43.69682779410616,15.697957311335852,58.007711683548976,5.915545876396846,55.6661997489095,wheat
73.0,58.0,21.0,19.97215954,57.68272924,6.596060648,60.65171481,maize
40.0,22.0,6.0,24.53610067,91.90997228,6.488221135,115.9787989,orange
36.0,11.0,13.0,17.34083741,93.04897191,7.1917274,112.7194284,orange
84.0,40.0,42.0,26.2830571,73.35763537,6.704273839,186.6898282,jute
8.0,45.0,18.0,27.93034941,85.42058715,7.011030515,43.25095608,mungbean
48.0,62.0,15.0,25.36586097,66.6379724,7.538631462000001,65.81655892,blackgram
100.31309260253,63.059277969472404,128.51236204330925,17.884474591497877,75.75345872082926,5.49557298079214,104.28775529743609,potato
88.0,52.0,39.0,23.92887902,88.07112278,6.880204617,154.6608736,jute
107.0,5.0,52.0,26.6634609,89.98405233,6.8814257460000015,57.40847165,watermelon
65.0,60.0,43.0,21.97199397,81.89918197,5.658169482000001,227.3637009,rice
77.0,36.0,23.0,24.71417533,56.73426469,6.648725327,88.45361858,maize
27.0,57.0,24.0,27.33534897,43.35795962,6.09186275,142.33036769999995,pigeonpeas
82.0,25.0,51.0,24.31334971,87.47409052,6.074209622000001,48.11248366,watermelon
59.0,70.0,84.0,17.3348681,18.74926979,7.550808267000001,82.61734721,chickpea
58.21438196292156,49.70327544981174,22.079942480772534,18.742563073621643,74.41373189076418,6.173110088797284,20.0,mustard
86.0,39.0,43.0,26.14576648,71.23690851,6.432051512,193.1007598,jute
120.0,19.0,49.0,25.79448878,84.26830701,6.762471628999998,56.45229202,watermelon
118.0,12.0,47.0,27.96872279,92.17444796,6.010739645,28.94766949,muskmelon
89.0,54.0,38.0,24.51588066,83.53521629999999,6.685346424,230.4462359,rice
12.0,19.0,31.0,27.25373364,52.66319725,5.566704378,91.87312479,mango
35.585134832860426,23.56716592808636,33.52016280885165,18.374482591062765,69.3702739840296,6.320163810091073,73.92093717522783,millet
22.0,28.0,26.0,27.67256197,45.41692012,4.947683034,92.84991507,mango
17.0,67.0,18.0,31.2192752,56.46868874,5.611510977000001,129.20286529999998,pigeonpeas
67.0,46.0,44.0,26.82489244,78.20392774,7.093328631,153.91998069999997,jute
29.0,77.0,75.0,17.50361137,15.48083156,7.778591617999999,72.9446671,chickpea
25.0,143.0,198.0,22.81212536,91.51861705,6.027314401,107.855225,apple
4.0,14.0,41.0,19.85139326,89.80732335,6.430163481,102.8186358,pomegranate
41.92602543590855,24.732104479460634,31.166305809464017,22.03777295061773,55.45090534594816,5.637707079654953,62.10260213109692,millet
